MSSubClass,MSZoning,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SalePrice
20,RL,6897,Corner,Sawyer,1Fam,1Story,5,8,1962,Gable,HdBoard,TA,CBlock,659,381,1040,GasA,1040,0,1040,1,0,1,1,3,1,TA,1,260,0,104,0,4,2010,127000
80,RL,10970,Inside,CollgCr,1Fam,SLvl,6,6,1978,Gable,Plywood,TA,CBlock,505,0,940,GasA,1026,0,1026,1,0,1,0,3,1,TA,2,576,0,0,34,10,2008,147000
60,RL,8125,Inside,Gilbert,1Fam,2Story,6,5,1994,Gable,HdBoard,TA,PConc,0,702,702,GasA,702,779,1481,0,0,2,1,3,1,TA,2,343,0,36,0,3,2009,174000
20,RL,10400,Inside,NWAmes,1Fam,1Story,7,5,1976,Gable,HdBoard,TA,CBlock,0,1090,1090,GasA,1370,0,1370,0,0,2,0,3,1,TA,2,479,0,0,0,6,2009,152000
60,RL,11029,Corner,NWAmes,1Fam,2Story,6,7,1968,Gable,HdBoard,TA,CBlock,619,435,1054,GasA,1512,1142,2654,1,0,2,1,4,1,Gd,2,619,0,65,0,8,2006,250000
50,RL,7642,Corner,Crawfor,1Fam,1.5Fin,7,8,1918,Gable,Wd Sdng,Gd,BrkTil,0,912,912,GasA,912,514,1426,0,0,1,1,3,1,Gd,1,216,0,240,0,6,2007,189950
190,RL,11625,Inside,Sawyer,2fmCon,1Story,5,4,1965,Hip,Plywood,TA,PConc,841,198,1039,GasA,1039,0,1039,1,0,1,1,3,1,TA,2,504,0,0,0,4,2010,131500
20,RL,9672,Corner,SawyerW,1Fam,1Story,6,5,1984,Hip,HdBoard,TA,PConc,338,702,1040,GasA,1097,0,1097,0,0,2,0,3,1,TA,2,480,0,0,0,5,2010,152000
20,RL,7931,Inside,NAmes,1Fam,1Story,5,5,1959,Hip,BrkFace,TA,CBlock,1148,0,1148,GasA,1148,0,1148,1,0,1,0,3,1,TA,1,672,0,0,0,7,2009,132500
20,FV,8640,Inside,Somerst,1Fam,1Story,7,5,2007,Gable,VinylSd,Gd,PConc,0,1372,1372,GasA,1372,0,1372,0,0,2,0,3,1,Gd,2,529,0,140,0,5,2008,250580
20,RL,8750,Inside,NAmes,1Fam,1Story,5,6,1970,Gable,MetalSd,TA,CBlock,828,174,1002,GasA,1002,0,1002,1,0,1,0,3,1,TA,2,902,0,0,0,8,2009,148500
20,RL,10656,Inside,Timber,1Fam,1Story,8,5,2006,Gable,VinylSd,Gd,PConc,0,1638,1638,GasA,1646,0,1646,0,0,2,0,3,1,Gd,3,870,192,80,0,11,2007,248900
20,RL,6970,Corner,Sawyer,1Fam,1Story,4,5,1961,Gable,VinylSd,TA,CBlock,932,108,1040,GasA,1120,0,1120,1,0,1,1,3,1,Fa,2,544,168,0,0,5,2007,129000
60,RL,14762,Corner,Gilbert,1Fam,2Story,5,6,1948,Gable,Plywood,TA,Slab,0,0,0,GasA,1547,720,2320,0,0,2,0,2,1,TA,2,672,120,144,0,5,2006,169000
60,RL,9938,Inside,SawyerW,1Fam,2Story,7,5,1993,Gable,MetalSd,Gd,PConc,750,300,1050,GasA,1062,887,1949,1,0,2,1,3,1,Gd,2,574,156,90,0,6,2010,236000
20,RL,6600,Inside,NAmes,1Fam,1Story,5,5,1962,Hip,MetalSd,TA,CBlock,0,894,894,GasA,894,0,894,0,0,1,0,2,1,TA,1,308,0,0,0,8,2009,109500
60,RL,8750,Inside,CollgCr,1Fam,2Story,6,5,1998,Gable,VinylSd,TA,PConc,505,299,804,GasA,804,878,1682,0,0,2,1,3,1,Gd,2,523,0,77,0,6,2010,200500
20,RL,8892,Corner,NAmes,1Fam,1Story,5,7,1953,Gable,WdShing,Gd,Stone,0,105,105,GasA,910,0,910,0,0,1,0,3,1,Gd,2,414,196,0,150,10,2008,116000
40,RL,12144,Inside,NAmes,1Fam,1Story,5,7,1949,Gable,HdBoard,Gd,CBlock,375,457,832,GasA,1036,0,1268,0,0,1,0,3,1,TA,1,288,0,28,0,9,2009,133000
50,RM,5720,Inside,OldTown,1Fam,1.5Fin,5,6,1941,Gable,Wd Sdng,TA,CBlock,0,676,676,GasA,676,455,1131,0,0,1,1,3,1,TA,1,200,26,0,0,8,2009,66500
60,FV,9000,Inside,Somerst,1Fam,2Story,8,5,2007,Gable,CemntBd,Gd,PConc,64,1120,1184,GasA,1184,1426,2610,0,0,2,1,4,1,Ex,2,550,208,364,0,8,2007,303477
20,RL,25286,Inside,Mitchel,1Fam,1Story,4,5,1963,Gable,HdBoard,TA,PConc,633,431,1064,GasA,1040,0,1040,1,0,1,0,3,1,TA,2,648,0,0,0,1,2007,132250
60,RL,8834,Inside,NridgHt,1Fam,2Story,9,5,2004,Hip,VinylSd,Gd,PConc,1170,292,1462,GasA,1462,762,2224,1,0,2,1,4,1,Ex,3,738,184,0,0,6,2009,350000
85,RL,11782,Inside,Sawyer,1Fam,SFoyer,5,7,1961,Gable,HdBoard,TA,CBlock,899,210,1109,GasA,1155,0,1155,1,0,1,0,3,1,Gd,2,576,192,0,0,6,2010,148000
20,RL,7000,CulDSac,CollgCr,1Fam,1Story,5,8,1978,Gable,VinylSd,Gd,CBlock,646,218,864,GasA,864,0,864,1,0,1,0,3,1,TA,1,336,0,0,0,7,2009,136500
20,RL,7024,Inside,Edwards,1Fam,1Story,5,5,2005,Gable,VinylSd,TA,PConc,980,110,1090,GasA,1090,0,1090,1,0,1,1,2,1,TA,2,450,0,49,0,6,2007,157000
50,RL,13758,CulDSac,Timber,1Fam,1.5Fin,7,5,1990,Gable,HdBoard,Gd,CBlock,902,254,1156,GasA,1187,530,1717,0,0,2,1,3,1,Gd,2,400,168,36,0,4,2007,187500
60,RL,9636,Corner,Gilbert,1Fam,2Story,6,5,1992,Gable,VinylSd,TA,PConc,0,808,808,GasA,808,785,1593,0,0,2,1,3,1,TA,2,389,342,40,0,12,2009,178000
75,RL,6204,Inside,SWISU,1Fam,2.5Fin,4,5,1912,Gable,Wd Sdng,Gd,PConc,0,795,795,GasA,954,795,2230,1,0,1,0,5,1,TA,1,440,0,188,0,3,2006,118500
20,RL,7150,Inside,NAmes,1Fam,1Story,5,5,1967,Gable,HdBoard,TA,CBlock,432,460,892,GasA,892,0,892,0,0,1,0,3,1,TA,1,288,0,0,0,7,2009,100000
120,FV,5119,CulDSac,Somerst,TwnhsE,1Story,9,5,1999,Gable,MetalSd,Gd,PConc,1238,460,1698,GasA,1709,0,1709,1,0,2,0,2,1,Gd,2,506,97,65,0,1,2008,328900
90,RL,8393,Corner,NAmes,Duplex,1Story,5,5,1959,Gable,MetalSd,TA,CBlock,528,1098,1626,GasA,1712,0,1712,0,0,2,0,4,2,TA,2,588,272,54,0,6,2006,145000
50,RL,16466,Inside,Edwards,1Fam,1.5Fin,5,7,1955,Gable,MetalSd,TA,PConc,0,816,816,GasA,872,521,1393,0,0,1,1,3,1,TA,1,300,121,0,0,4,2008,135500
20,RL,15865,Inside,NAmes,1Fam,1Story,8,6,1970,Flat,Wd Sdng,Gd,PConc,351,1043,2217,GasA,2217,0,2217,1,0,2,0,4,1,Gd,2,621,81,207,0,10,2007,268000
20,RL,12160,Inside,NAmes,1Fam,1Story,6,4,1953,Hip,Wd Sdng,TA,CBlock,1024,481,1505,GasA,1505,0,1505,1,0,1,0,2,1,TA,2,505,0,0,0,2,2009,149500
50,RL,8064,Corner,NAmes,1Fam,1.5Fin,5,7,1949,Gable,MetalSd,TA,CBlock,0,672,672,GasA,672,252,924,0,0,1,0,3,1,TA,2,576,0,0,0,7,2007,122900
60,RL,11184,Inside,Sawyer,1Fam,2Story,6,5,1978,Hip,HdBoard,TA,CBlock,226,192,918,GasA,918,765,1683,0,0,2,1,3,1,TA,2,440,243,0,0,7,2009,172500
20,RL,8414,Inside,Sawyer,1Fam,1Story,6,8,1963,Hip,HdBoard,TA,CBlock,663,396,1059,GasA,1068,0,1068,0,1,1,0,3,1,TA,1,264,192,0,0,2,2006,154500
20,RL,13284,Inside,Sawyer,1Fam,1Story,5,5,1954,Gable,Wd Sdng,TA,PConc,1064,319,1383,GasA,1383,0,1383,1,0,1,0,3,1,TA,1,354,511,116,0,6,2008,165000
90,RL,7018,Inside,SawyerW,Duplex,1Story,5,5,1979,Gable,Plywood,TA,Slab,0,0,0,GasA,1535,0,1535,0,0,2,0,4,2,TA,2,400,0,0,0,6,2009,118858
60,RL,7056,Inside,NAmes,1Fam,2Story,6,5,1963,Hip,HdBoard,TA,CBlock,400,380,780,GasA,983,813,1796,1,0,1,1,4,1,TA,2,483,0,50,0,10,2008,140000
30,RM,8765,Inside,IDOTRR,1Fam,1Story,4,6,1936,Gable,Wd Sdng,TA,BrkTil,285,666,951,GasA,951,0,951,0,0,1,0,2,1,TA,1,327,0,28,0,4,2006,106500
90,RL,7018,Inside,SawyerW,Duplex,2Story,5,5,1979,Gable,Plywood,TA,Slab,0,0,0,GasA,1120,1120,2240,0,0,2,0,6,2,TA,2,528,154,0,0,6,2009,142953
20,RL,12919,Inside,NridgHt,1Fam,1Story,9,5,2009,Hip,VinylSd,Ex,PConc,2188,142,2330,GasA,2364,0,2364,1,0,2,1,2,1,Ex,3,820,0,67,0,3,2010,611657
20,RL,6993,Inside,Sawyer,1Fam,1Story,5,7,1961,Gable,HdBoard,TA,CBlock,465,447,912,GasA,1236,0,1236,0,0,1,0,3,1,TA,1,288,0,0,0,6,2006,135000
20,RL,7340,Inside,NAmes,1Fam,1Story,4,6,1971,Gable,HdBoard,TA,CBlock,322,536,858,GasA,858,0,858,0,0,1,0,2,1,TA,1,684,0,0,0,6,2007,110000
20,RL,8712,Inside,NAmes,1Fam,1Story,5,7,1957,Hip,MetalSd,TA,CBlock,860,132,992,GasA,1306,0,1306,1,0,1,0,2,1,TA,1,756,0,0,0,5,2009,153000
60,RL,7875,Inside,Gilbert,1Fam,2Story,7,5,2003,Gable,VinylSd,Gd,PConc,0,783,783,GasA,807,702,1509,0,0,2,1,3,1,Gd,2,393,0,75,0,7,2006,180000
20,RL,14859,CulDSac,Gilbert,1Fam,1Story,7,5,2006,Hip,VinylSd,Gd,PConc,0,1670,1670,GasA,1670,0,1670,0,0,2,0,3,1,Gd,3,690,144,60,0,8,2006,240000
20,RL,6173,Inside,Sawyer,1Fam,1Story,5,6,1967,Gable,HdBoard,TA,CBlock,599,277,876,GasA,902,0,902,0,0,1,0,3,1,TA,1,288,0,0,0,8,2007,125500
20,RL,9920,Inside,NAmes,1Fam,1Story,5,5,1954,Gable,HdBoard,TA,CBlock,354,412,1056,GasA,1063,0,1063,1,0,1,0,3,1,TA,1,280,0,0,164,2,2010,128000
20,RL,13501,Corner,Somerst,1Fam,1Story,8,5,2006,Gable,VinylSd,Gd,PConc,63,1560,1623,GasA,1636,0,1636,1,0,2,0,3,1,Gd,3,865,0,60,0,6,2007,255000
50,RL,11500,Inside,Crawfor,1Fam,1.5Fin,7,7,1936,Gable,BrkFace,Gd,CBlock,223,794,1017,GasA,1020,1037,2057,0,0,1,1,3,1,Gd,1,180,0,0,0,6,2006,250000
20,RL,8885,Inside,Mitchel,1Fam,1Story,5,5,1983,Gable,HdBoard,TA,CBlock,301,239,864,GasA,902,0,902,1,0,1,0,2,1,TA,2,484,164,0,0,6,2006,131000
60,RL,12589,Inside,Gilbert,1Fam,2Story,6,5,2005,Gable,VinylSd,Gd,PConc,0,742,742,GasA,742,742,1484,0,0,2,1,3,1,Gd,2,390,36,24,0,6,2009,174000
90,RL,11600,Corner,NAmes,Duplex,2Story,5,5,1960,Gable,MetalSd,TA,CBlock,443,662,1105,GasA,1105,1169,2274,0,0,2,0,5,2,TA,2,480,0,0,0,1,2010,154300
20,RL,9286,CulDSac,CollgCr,1Fam,1Story,5,7,1977,Gable,HdBoard,TA,CBlock,196,1072,1268,GasA,1268,0,1268,0,0,1,1,3,1,Gd,1,252,173,0,0,10,2009,143500
30,RM,6120,Inside,BrkSide,1Fam,1Story,5,7,1925,Gable,MetalSd,TA,BrkTil,489,279,768,GasA,1015,0,1015,0,0,1,0,3,1,TA,1,450,0,0,112,7,2006,88000
90,RH,6270,Inside,Crawfor,Duplex,2Story,5,6,1949,Gable,MetalSd,TA,CBlock,284,717,1001,GasA,1001,1001,2002,0,0,2,0,4,2,TA,3,871,0,0,0,8,2007,145000
160,FV,3000,Inside,Somerst,TwnhsE,2Story,6,5,2009,Gable,VinylSd,Gd,PConc,294,318,612,GasA,612,612,1224,0,0,2,1,2,1,Gd,2,528,0,234,0,6,2009,173733
160,RM,2001,Inside,MeadowV,Twnhs,2Story,4,5,1970,Gable,CemntBd,TA,CBlock,0,546,546,GasA,546,546,1092,0,0,1,1,3,1,TA,1,286,0,0,0,1,2007,75000
20,C (all),9000,Inside,IDOTRR,1Fam,1Story,2,3,1949,Gable,AsbShng,TA,CBlock,50,430,480,GasA,480,0,480,1,0,0,0,1,1,TA,1,308,0,0,0,10,2006,35311
20,RL,17140,Inside,Edwards,1Fam,1Story,4,6,1956,Gable,VinylSd,TA,CBlock,1059,75,1134,GasA,1229,0,1229,0,0,1,0,3,1,TA,1,284,0,0,0,4,2009,135000
60,RL,13125,Corner,SawyerW,1Fam,2Story,7,5,1991,Gable,HdBoard,Gd,PConc,48,422,1104,GasA,912,1215,2127,1,0,2,1,4,1,Gd,3,833,72,192,224,11,2007,238000
20,RL,11029,Corner,NAmes,1Fam,1Story,6,8,1958,Hip,MetalSd,Ex,CBlock,528,245,1184,GasA,1414,0,1414,1,0,1,0,3,1,TA,2,601,0,51,0,5,2008,176500
60,RL,8462,Inside,SawyerW,1Fam,2Story,6,5,1994,Gable,HdBoard,Gd,PConc,814,114,928,GasA,936,785,1721,0,1,2,1,3,1,Gd,2,471,300,87,0,7,2007,201000
90,RL,8777,Inside,Edwards,Duplex,1.5Fin,5,7,1900,Gable,MetalSd,TA,CBlock,1084,188,1272,GasA,1272,928,2200,2,0,2,2,4,2,TA,0,0,0,70,0,9,2008,145900
20,RL,10237,Inside,Gilbert,1Fam,1Story,6,5,2005,Gable,VinylSd,Gd,PConc,28,1288,1316,GasA,1316,0,1316,0,0,2,0,3,1,Gd,2,397,100,0,0,10,2006,169990
120,RL,8012,Inside,SawyerW,TwnhsE,1Story,6,5,1993,Gable,Plywood,Gd,PConc,165,598,1604,GasA,1617,0,1617,1,0,2,0,2,1,Gd,2,533,0,69,0,7,2008,193000
20,RL,10240,Inside,NWAmes,1Fam,1Story,6,6,1980,Gable,Plywood,TA,CBlock,625,0,1686,GasA,1686,0,1686,1,0,2,0,3,1,TA,2,612,384,131,0,5,2006,207500
20,RL,15611,Corner,NWAmes,1Fam,1Story,5,6,1977,Gable,VinylSd,TA,PConc,767,266,1126,GasA,1126,0,1126,0,1,2,0,3,1,Ex,2,540,180,0,0,3,2008,175000
60,RL,11999,Inside,NridgHt,1Fam,2Story,8,5,2003,Hip,VinylSd,Gd,PConc,0,1181,1181,GasA,1234,1140,2374,0,0,2,1,4,1,Ex,3,656,104,100,0,5,2007,285000
60,RL,9900,Inside,NWAmes,1Fam,2Story,7,5,1968,Gable,MetalSd,TA,CBlock,552,280,832,GasA,1098,880,1978,0,0,2,1,4,1,TA,2,486,0,43,0,4,2008,176000
20,RL,11838,Inside,CollgCr,1Fam,1Story,8,5,2001,Hip,VinylSd,Gd,PConc,0,1753,1753,GasA,1788,0,1788,0,0,2,0,3,1,Ex,2,522,202,151,0,6,2009,236500
60,RL,13006,Corner,Gilbert,1Fam,2Story,7,5,1997,Gable,HdBoard,TA,PConc,0,964,964,GasA,993,1243,2236,0,0,2,1,4,1,Gd,2,642,0,0,0,11,2006,222000
20,RL,8925,Inside,Timber,1Fam,1Story,8,5,2007,Gable,VinylSd,Gd,PConc,16,1450,1466,GasA,1466,0,1466,0,0,2,0,3,1,Gd,3,610,100,18,0,7,2009,201000
20,RL,9100,Inside,NAmes,1Fam,1Story,5,6,1965,Gable,VinylSd,TA,CBlock,338,121,925,GasA,925,0,925,0,1,1,0,2,1,TA,1,429,0,0,0,7,2009,117500
20,RL,11670,Corner,Somerst,1Fam,1Story,9,5,2006,Hip,VinylSd,Ex,PConc,0,1905,1905,GasA,1905,0,1905,0,0,2,0,3,1,Ex,3,788,0,191,0,3,2007,320000
20,RL,8487,FR2,CollgCr,1Fam,1Story,7,5,2004,Gable,VinylSd,Gd,PConc,20,1480,1500,GasA,1500,0,1500,0,0,2,0,3,1,Gd,2,570,192,36,0,8,2009,190000
20,RL,27650,Inside,NAmes,1Fam,1Story,7,7,1960,Flat,Wd Sdng,TA,CBlock,425,160,585,GasA,2069,0,2069,1,0,2,0,4,1,Gd,2,505,0,0,0,11,2008,242000
30,RL,5825,Inside,BrkSide,1Fam,1Story,4,5,1926,Gable,MetalSd,TA,PConc,0,600,600,GasA,747,0,747,0,0,1,0,1,1,TA,2,528,0,0,32,6,2006,79900
20,RL,10083,Inside,SawyerW,1Fam,1Story,7,5,2003,Gable,VinylSd,Gd,PConc,833,343,1176,GasA,1200,0,1200,1,0,2,0,2,1,Gd,2,555,0,41,0,8,2009,184900
60,RL,9675,Inside,Somerst,1Fam,2Story,7,5,2005,Gable,VinylSd,Gd,PConc,341,772,1113,GasA,1113,858,1971,0,0,2,1,3,1,Gd,2,689,0,48,0,2,2009,253000
60,RL,8760,Inside,CollgCr,1Fam,2Story,7,5,2006,Gable,VinylSd,Gd,PConc,464,927,1391,GasA,1391,571,1962,0,0,2,1,3,1,Gd,3,868,0,90,0,8,2006,239799
70,RL,24090,Inside,ClearCr,1Fam,2Story,7,7,1940,Gable,MetalSd,TA,CBlock,0,1032,1032,GasA,1207,1196,2403,0,0,2,0,4,1,TA,1,349,56,0,318,6,2010,244400
90,RL,12640,Inside,Mitchel,Duplex,1Story,6,5,1976,Gable,Plywood,TA,CBlock,936,396,1728,GasA,1728,0,1728,0,0,2,0,4,2,TA,2,574,40,0,0,7,2006,150900
60,RL,8755,FR2,Gilbert,1Fam,2Story,7,5,1999,Gable,VinylSd,Gd,PConc,772,220,992,GasA,1022,1038,2060,1,0,2,1,3,1,Gd,2,390,0,0,0,6,2009,214000
90,RL,7711,Inside,Edwards,Duplex,1Story,4,3,1977,Gable,MetalSd,TA,PConc,1440,0,1440,GasA,1440,0,1440,2,0,2,0,4,2,TA,0,0,321,0,0,8,2007,150000
90,RL,25000,Inside,Mitchel,Duplex,1Story,5,4,1967,Gable,HdBoard,TA,CBlock,0,1632,1632,GasA,1632,0,1632,0,0,2,0,4,2,TA,2,576,0,0,0,6,2007,143000
20,RL,14375,CulDSac,Timber,1Fam,SLvl,6,6,1958,Gable,HdBoard,TA,CBlock,111,354,819,GasA,1344,0,1344,0,1,1,0,3,1,Gd,2,525,0,118,0,1,2009,137500
50,RM,8820,Corner,OldTown,1Fam,1.5Fin,5,6,1890,Hip,VinylSd,TA,BrkTil,1088,0,1088,GasA,1188,561,1869,0,0,1,0,2,1,TA,2,456,48,0,244,9,2009,124900
80,RL,8163,Inside,NAmes,1Fam,SLvl,5,6,1959,Gable,HdBoard,TA,CBlock,748,102,1144,GasA,1144,0,1144,1,0,1,0,3,1,TA,1,796,86,0,0,3,2006,143000
20,RL,14536,Inside,Timber,1Fam,1Story,8,5,2002,Hip,VinylSd,Gd,PConc,1300,316,1616,GasA,1629,0,1629,1,0,2,0,3,1,Gd,3,808,0,252,0,11,2007,270000
60,RL,14006,Inside,CollgCr,1Fam,2Story,7,5,2002,Gable,VinylSd,Gd,PConc,0,936,936,GasA,936,840,1776,0,0,2,1,3,1,Gd,2,474,144,96,0,2,2006,192500
20,RL,9360,Inside,NWAmes,1Fam,1Story,6,7,1972,Hip,Plywood,TA,CBlock,982,179,1161,GasA,1381,0,1381,1,0,1,1,3,1,Gd,2,676,0,0,0,3,2010,197500
20,RL,7200,Inside,NAmes,1Fam,1Story,5,8,1950,Gable,VinylSd,TA,CBlock,398,317,864,GasA,864,0,864,1,0,1,0,3,1,Gd,2,720,194,0,0,7,2007,129000
20,RH,7800,Corner,SawyerW,1Fam,1Story,5,5,1965,Gable,VinylSd,TA,CBlock,641,187,828,GasA,965,0,965,1,0,1,0,3,1,TA,1,300,421,0,0,7,2006,119900
85,RL,7200,Inside,CollgCr,1Fam,SFoyer,5,8,1972,Gable,WdShing,TA,CBlock,660,108,768,GasA,768,0,768,0,1,1,0,2,1,TA,1,396,192,0,0,4,2009,133900
60,RL,11075,Inside,Mitchel,1Fam,2Story,5,4,1969,Gable,HdBoard,TA,CBlock,562,29,784,GasA,1168,800,1968,0,1,2,1,4,1,TA,2,530,305,189,0,9,2008,172000
90,RL,9400,CulDSac,Edwards,Duplex,SFoyer,6,5,1975,Flat,WdShing,TA,CBlock,945,0,945,GasA,980,0,980,0,2,2,0,4,0,TA,0,0,0,0,0,10,2006,127500
90,RH,7136,Inside,Crawfor,Duplex,2Story,6,6,1946,Gable,MetalSd,TA,CBlock,484,495,979,GasA,979,979,1958,0,0,2,0,4,2,TA,2,492,0,0,0,8,2007,145000
160,RM,1300,Inside,Blueste,TwnhsE,2Story,6,6,1980,Gable,MetalSd,TA,CBlock,285,276,561,GasA,561,668,1229,0,0,1,1,2,1,TA,2,462,150,0,0,5,2009,124000
20,RL,7420,Inside,Sawyer,1Fam,1Story,5,5,1962,Hip,MetalSd,TA,CBlock,417,640,1057,GasA,1057,0,1057,0,0,1,0,3,1,TA,2,576,0,0,0,4,2007,132000
20,RL,8450,Inside,CollgCr,1Fam,1Story,7,5,2003,Gable,VinylSd,Gd,PConc,699,638,1337,GasA,1337,0,1337,1,0,2,0,3,1,Gd,2,531,0,39,0,10,2007,185000
160,FV,2572,FR2,Somerst,Twnhs,2Story,7,5,1999,Hip,MetalSd,Gd,PConc,604,92,696,GasA,696,720,1416,1,0,2,1,3,1,Gd,2,484,0,44,0,5,2010,155000
20,RL,7207,Inside,BrkSide,1Fam,1Story,5,7,1958,Gable,Wd Sdng,TA,CBlock,696,162,858,GasA,858,0,858,1,0,1,0,2,1,TA,0,0,117,0,0,2,2010,116500
60,RL,12227,Corner,NWAmes,1Fam,2Story,6,7,1977,Gable,HdBoard,TA,CBlock,896,434,1330,GasA,1542,1330,2872,1,0,2,1,4,1,TA,2,619,550,282,0,7,2008,272000
160,RL,2308,Corner,NPkVill,TwnhsE,2Story,6,6,1976,Gable,Plywood,TA,CBlock,556,248,804,GasA,804,744,1548,1,0,2,1,3,1,Gd,2,440,48,0,0,7,2007,155000
20,RL,11923,Corner,CollgCr,1Fam,1Story,9,5,2007,Gable,VinylSd,Gd,PConc,0,1800,1800,GasA,1800,0,1800,0,0,2,0,2,1,Ex,2,702,288,136,0,5,2009,239000
60,RL,11316,Corner,Timber,1Fam,2Story,7,5,2002,Gable,VinylSd,Gd,PConc,624,193,817,GasA,824,1070,1894,1,0,2,1,4,1,Gd,2,510,0,40,0,2,2010,214900
60,RL,10237,Inside,Gilbert,1Fam,2Story,6,5,2005,Gable,VinylSd,Gd,PConc,0,783,783,GasA,783,701,1484,0,0,2,1,3,1,Gd,2,393,0,72,0,7,2007,178900
50,RL,9600,Inside,Crawfor,1Fam,1.5Fin,5,7,1940,Gable,MetalSd,Gd,BrkTil,428,300,728,GasA,976,332,1308,1,0,1,1,2,1,TA,1,256,0,70,0,6,2009,160000
20,RL,7390,Inside,NAmes,1Fam,1Story,5,7,1955,Hip,Wd Sdng,TA,CBlock,902,196,1098,GasA,1098,0,1098,1,0,1,0,3,1,TA,1,260,0,0,0,7,2008,135000
50,RM,5925,Inside,OldTown,1Fam,1.5Fin,3,6,1910,Gable,VinylSd,TA,BrkTil,0,600,600,Grav,600,368,968,0,0,1,0,2,1,TA,0,0,0,0,0,5,2009,37900
190,RL,10382,Inside,NAmes,2fmCon,SLvl,6,5,1958,Hip,HdBoard,TA,CBlock,513,75,588,GasA,1095,0,1095,1,0,1,0,2,1,TA,1,264,0,0,0,3,2006,140000
50,RL,10800,Inside,NAmes,1Fam,1.5Fin,4,4,1949,Gable,AsbShng,TA,CBlock,0,720,720,GasA,720,472,1192,0,0,1,1,4,1,TA,0,0,0,0,0,12,2006,135000
160,RL,2268,Inside,NridgHt,Twnhs,2Story,7,5,2003,Gable,VinylSd,Gd,PConc,567,197,764,GasA,764,862,1626,0,0,2,0,2,1,Gd,2,474,0,27,0,7,2009,173000
120,RL,7892,Inside,SawyerW,TwnhsE,1Story,6,5,1979,Gable,Plywood,TA,CBlock,0,918,918,GasA,918,0,918,0,0,2,0,2,1,TA,1,264,28,0,0,4,2010,99500
20,FV,11639,Corner,Somerst,1Fam,1Story,7,5,2007,Gable,CemntBd,Gd,PConc,0,1428,1428,GasA,1428,0,1428,0,0,2,0,3,1,Gd,2,480,0,120,0,12,2008,182000
70,RL,11414,Corner,BrkSide,1Fam,2Story,7,8,1910,Gable,HdBoard,TA,BrkTil,0,728,728,GasA,1136,883,2019,0,0,1,0,3,1,Gd,2,532,509,135,0,10,2009,167500
160,FV,2651,FR2,Somerst,Twnhs,2Story,7,5,2000,Gable,MetalSd,Gd,PConc,641,32,673,GasA,673,709,1382,1,0,2,1,3,1,Gd,2,490,153,50,0,4,2006,165000
30,RL,5900,Inside,BrkSide,1Fam,1Story,4,7,1923,Gable,Wd Sdng,TA,PConc,0,440,440,GasA,869,0,869,0,0,1,0,2,1,Fa,0,0,0,0,0,8,2006,85500
120,FV,4274,Inside,Somerst,TwnhsE,1Story,7,5,2006,Gable,VinylSd,Gd,PConc,1106,135,1241,GasA,1241,0,1241,1,0,1,1,1,1,Gd,2,569,0,116,0,11,2007,199900
20,RL,9450,Inside,Edwards,1Fam,1Story,4,5,1954,Gable,MetalSd,TA,CBlock,552,342,894,GasA,894,0,894,0,0,1,0,3,1,TA,2,400,0,0,0,5,2007,110000
20,RL,8816,Corner,Sawyer,1Fam,1Story,5,6,1963,Gable,VinylSd,TA,PConc,651,470,1121,GasA,1121,0,1121,1,0,1,0,3,1,TA,2,480,0,80,0,6,2009,139000
85,RL,12122,Corner,NAmes,1Fam,SFoyer,7,9,1961,Gable,CemntBd,Ex,CBlock,867,77,944,GasA,999,0,999,1,0,1,0,3,1,Ex,2,588,144,76,0,7,2008,178400
60,RL,12203,Corner,NoRidge,1Fam,2Story,8,5,1998,Hip,VinylSd,Gd,PConc,854,371,1225,GasA,1276,1336,2612,1,0,2,1,4,1,Gd,3,676,250,0,0,7,2009,336000
20,RL,3182,Inside,Blmngtn,1Fam,1Story,7,5,2007,Gable,VinylSd,Gd,PConc,0,1266,1266,GasA,1266,0,1266,0,0,2,0,2,1,Gd,2,388,100,16,0,3,2008,159895
60,RL,11250,Corner,CollgCr,1Fam,2Story,8,5,2002,Gable,CemntBd,Gd,PConc,0,1128,1128,GasA,1149,1141,2290,0,0,2,1,4,1,Gd,2,779,0,0,0,5,2008,255900
90,RL,10125,Inside,Mitchel,Duplex,1.5Fin,5,5,1977,Gable,Plywood,TA,CBlock,0,0,0,GasA,1302,432,1734,0,0,2,0,4,2,Gd,2,539,0,0,0,8,2009,126000
190,RL,10880,Inside,Edwards,2fmCon,1Story,5,5,1950,Gable,MetalSd,TA,CBlock,1040,124,1164,GasW,1164,0,1164,1,0,1,0,3,1,TA,1,240,0,48,0,8,2008,125000
50,RM,5310,Corner,OldTown,1Fam,1.5Fin,6,8,1910,Hip,VinylSd,TA,CBlock,0,485,485,GasA,1001,634,1635,0,0,1,0,2,1,Gd,1,255,394,0,0,6,2006,117000
